ID ligne,ID commande,Date de commande,Date d'expédition,Statut commande,ID client,Nom du client,Segment,Ville,Région,Pays,Zone géographique,ID produit,Catégorie,Sous-catégorie,Nom du produit,Montant des ventes,Quantité,Remise,Profit
336,FR-20240908-4757,2024-09-08,2024-09-12,Premium,KJ-18455,Richard Boulay-Julien,Petite et moyenne entreprise,LaunayBourg,Champagne-Ardenne,France,Centre,FOU-AR-24657630,Fournitures de bureau,Art,Énergie creuser,525.5,8,0.4,6.46
337,FR-20250905-1438,2025-09-05,2025-09-12,Normal,Ri-15617,William Aubry,Petite et moyenne entreprise,Bonninnec,Poitou-Charentes,France,Centre,MOB-ME-21842308,Mobilier,Meubles,Blanc retourner,539.6,2,0.4,25.76
338,FR-20250503-1421,2025-05-03,2025-05-10,Silver,Qf-19689,Hélène Pages,Grand public,Rossi-sur-Mer,Saint-Pierre-et-Miquelon,France,Nord,MOB-ME-34438773,Mobilier,Meubles,Voyage lutter,667.67,9,0.4,84.08
339,FR-20240822-5494,2024-08-22,2024-08-24,Silver,EC-10940,Sophie Toussaint,Grand public,Lévêque,Auvergne,France,Nord,MOB-ST-70777949,Mobilier,Stockage,Terrain désirer,231.86,3,0.0,93.89
340,FR-20240220-5855,2024-02-20,2024-02-27,Premium,HK-11262,Alix Martineau,Grand public,Sainte Colette,Nord-Pas-de-Calais,France,Nord,MOB-PA-82039711,Mobilier,Papier,Naissance étudier,504.16,8,0.0,173.3
341,FR-20240912-9439,2024-09-12,2024-09-15,Silver,Qx-16717,Jérôme du Reynaud,Grand public,Ferrand-la-Forêt,Saint-Barthélémy,France,Centre,FOU-PA-91219677,Fournitures de bureau,Papier,Cheval glace,526.92,6,0.4,-113.05
342,FR-20231224-3444,2023-12-24,2023-12-29,Normal,Yv-18788,Philippine Grégoire,Grand public,Lacroix,Picardie,France,Nord,FOU-AR-43110067,Fournitures de bureau,Art,Heureux pauvre,708.24,10,0.1,-300.39
343,FR-20240205-6007,2024-02-05,2024-02-12,Premium,DT-10936,Zacharie du Roger,Grand public,Laurent,Bourgogne,France,Nord,FOU-ST-42240638,Fournitures de bureau,Stockage,Horizon promettre,147.38,1,0.0,-71.37
344,FR-20240401-2266,2024-04-01,2024-04-04,Silver,Pz-16611,Margot Guillot de la Techer,Grand public,Marchal-les-Bains,Saint-Barthélémy,France,Centre,MOB-PA-49895768,Mobilier,Papier,Fil jeune,445.42,8,0.0,-173.33
345,FR-20241031-4401,2024-10-31,2024-11-07,Normal,ww-19135,Daniel-Georges Bousquet,Entreprise,Saint Daniel-sur-Mer,Midi-Pyrénées,France,Centre,FOU-PA-55465090,Fournitures de bureau,Papier,Réflexion fort,138.03,6,0.0,42.79
346,FR-20240226-8613,2024-02-26,2024-03-03,Normal,xd-11751,Michelle De Sousa,Grand public,TorresBourg,Mayotte,France,Centre,MOB-BI-25547739,Mobilier,Bibliothèques,Conduire sombre,347.45,10,0.4,-86.23
347,FR-20240802-7225,2024-08-02,2024-08-05,Premium,hW-17704,Élise de la Charles,Entreprise,Gomez,Midi-Pyrénées,France,Nord,FOU-BI-87279550,Fournitures de bureau,Bibliothèques,Vide intention,441.91,4,0.4,109.87
348,FR-20250318-3197,2025-03-18,2025-03-21,Normal,Ds-11356,Odette Valentin,Petite et moyenne entreprise,Paul,Martinique,France,Centre,MOB-BI-62612522,Mobilier,Bibliothèques,Sans vague,98.31,7,0.4,29.19
349,FR-20240327-9053,2024-03-27,2024-04-01,Premium,fA-15568,Josette-Philippine Lebon,Grand public,Arnaud,Bourgogne,France,Centre,FOU-ST-49129799,Fournitures de bureau,Stockage,Chemin conseil,796.41,8,0.0,269.34
350,FR-20240312-9736,2024-03-12,2024-03-15,Normal,eD-11349,Philippe Prévost,Grand public,Chevallierdan,Saint-Barthélémy,France,Centre,MOB-ME-92662309,Mobilier,Meubles,Claire père,898.93,7,0.4,-33.4
351,FR-20251101-2082,2025-11-01,2025-11-08,Premium,CP-13222,Julie de Millet,Grand public,Blanc-sur-Lefèvre,Centre,France,Centre,FOU-ST-88020746,Fournitures de bureau,Stockage,Hier immense,752.2,6,0.0,308.09
352,FR-20240227-6306,2024-02-27,2024-02-29,Silver,dV-17409,Alexandre Cousin de la Leroy,Petite et moyenne entreprise,Dias-la-Forêt,Saint-Pierre-et-Miquelon,France,Nord,FOU-ME-15419029,Fournitures de bureau,Meubles,Disposer indiquer,690.92,10,0.0,-182.39
353,FR-20250318-9270,2025-03-18,2025-03-23,Silver,ID-12049,Patrick Imbert,Entreprise,BoucherVille,Saint-Pierre-et-Miquelon,France,Nord,FOU-BI-26328273,Fournitures de bureau,Bibliothèques,Autour âme,795.35,8,0.4,208.39
354,FR-20240203-5980,2024-02-03,2024-02-05,Silver,it-18843,Maurice Turpin-Hardy,Entreprise,Vallet,Basse-Normandie,France,Nord,FOU-BI-20921426,Fournitures de bureau,Bibliothèques,Semblable pousser,534.68,10,0.1,-146.14
355,FR-20231204-9194,2023-12-04,2023-12-06,Premium,ll-13884,Thibault Brunet-Bertrand,Petite et moyenne entreprise,Gautier,Alsace,France,Nord,FOU-AR-96642776,Fournitures de bureau,Art,Vers magnifique,39.17,3,0.1,5.01
356,FR-20250723-4593,2025-07-23,2025-07-25,Silver,wL-15525,Roger du Lopes,Entreprise,Da Silva-la-Forêt,Bourgogne,France,Nord,MOB-ME-91374403,Mobilier,Meubles,Rapport pierre,897.87,5,0.0,-238.34
357,FR-20231213-4416,2023-12-13,2023-12-17,Silver,or-16534,René Moulin,Petite et moyenne entreprise,Baudry,Basse-Normandie,France,Centre,FOU-AR-87815725,Fournitures de bureau,Art,Changer précéder,724.97,4,0.0,-274.29
358,FR-20240912-3932,2024-09-12,2024-09-19,Normal,Wa-11640,Xavier Adam,Petite et moyenne entreprise,Lacroix-sur-Mer,Haute-Normandie,France,Centre,MOB-ST-50033318,Mobilier,Stockage,Prévoir morceau,88.94,4,0.0,-31.49
359,FR-20231218-7370,2023-12-18,2023-12-24,Premium,ih-10469,William Guilbert-Rocher,Grand public,Lejeune,Bourgogne,France,Centre,MOB-AR-50497508,Mobilier,Art,Précéder rêve,819.66,9,0.4,88.29
360,FR-20250520-6173,2025-05-20,2025-05-27,Normal,MB-14083,Odette François-Parent,Petite et moyenne entreprise,Dubois,Poitou-Charentes,France,Centre,MOB-PA-34287424,Mobilier,Papier,Résultat pluie,506.91,1,0.4,-134.47
361,FR-20240922-6010,2024-09-22,2024-09-26,Normal,Tl-17628,Théophile Barre,Grand public,Rivièrenec,Rhone-Alpes,France,Nord,MOB-ME-77595506,Mobilier,Meubles,Papier marche,972.09,3,0.1,-348.97
362,FR-20250625-6069,2025-06-25,2025-06-27,Normal,uz-17862,Zoé-Luce Bonnet,Entreprise,Leroux,Mayotte,France,Nord,MOB-BI-38283975,Mobilier,Bibliothèques,Doute service,540.33,6,0.1,224.13
363,FR-20250509-2404,2025-05-09,2025-05-13,Normal,Uy-18880,Julien Labbé de la Legrand,Petite et moyenne entreprise,EvrardVille,Saint-Barthélémy,France,Centre,MOB-BI-56525118,Mobilier,Bibliothèques,Coeur famille,754.72,8,0.0,-187.3
364,FR-20250324-5783,2025-03-24,2025-03-29,Premium,up-16935,Josette Brunel,Petite et moyenne entreprise,Ruiz-la-Forêt,Pays-de-Loire,France,Nord,MOB-BI-27188259,Mobilier,Bibliothèques,Quart tôt,912.07,4,0.1,278.39
365,FR-20251007-5088,2025-10-07,2025-10-11,Silver,fh-12572,Marcel Auger,Entreprise,Normandboeuf,Martinique,France,Centre,FOU-BI-24820164,Fournitures de bureau,Bibliothèques,Renverser toujours,951.83,4,0.0,-71.11
366,FR-20250602-6155,2025-06-02,2025-06-06,Normal,Uo-10762,Marc Raynaud,Entreprise,Gautier-sur-Mer,Poitou-Charentes,France,Nord,MOB-ST-93501349,Mobilier,Stockage,Prendre prison,787.08,7,0.0,-366.2
367,FR-20250814-5162,2025-08-14,2025-08-18,Premium,iO-11090,Luc Letellier,Entreprise,Bazin-les-Bains,Saint-Martin,France,Nord,MOB-ST-81847574,Mobilier,Stockage,Voisin fruit,969.58,3,0.0,-418.11
368,FR-20251022-7709,2025-10-22,2025-10-28,Normal,tf-17619,Adélaïde Hoarau du Ferrand,Petite et moyenne entreprise,Sainte Alex-les-Bains,Martinique,France,Centre,MOB-ST-12902962,Mobilier,Stockage,Article jusque,827.81,5,0.0,384.67
369,FR-20240725-8391,2024-07-25,2024-07-27,Silver,Nn-13463,Françoise Alves,Entreprise,Bertinnec,Martinique,France,Nord,FOU-BI-51153603,Fournitures de bureau,Bibliothèques,Appeler doute,229.6,3,0.1,45.33
370,FR-20250406-7978,2025-04-06,2025-04-08,Normal,kW-12833,Luce Noël,Petite et moyenne entreprise,Samson,Lorraine,France,Nord,MOB-ST-22331440,Mobilier,Stockage,Histoire saluer,583.26,5,0.0,138.25
371,FR-20251108-6113,2025-11-08,2025-11-13,Silver,hm-14488,Henri Legrand,Petite et moyenne entreprise,Fouquet-la-Forêt,Limousin,France,Centre,FOU-ST-32399530,Fournitures de bureau,Stockage,Femme fond,724.89,3,0.4,-13.85
372,FR-20240630-4950,2024-06-30,2024-07-04,Silver,Vy-16130,Margot-Éléonore Arnaud,Grand public,Muller,Champagne-Ardenne,France,Nord,FOU-AR-79398377,Fournitures de bureau,Art,Soit promener,746.92,5,0.4,53.3
373,FR-20250519-8475,2025-05-19,2025-05-23,Premium,Nk-15850,Gabriel Normand de la Maillard,Petite et moyenne entreprise,Dubois-sur-Fabre,Polynésie française,France,Nord,MOB-BI-64969780,Mobilier,Bibliothèques,Avant entrer,408.03,4,0.1,-151.78
374,FR-20240107-7865,2024-01-07,2024-01-09,Premium,yQ-11710,Emmanuel Humbert de Bouchet,Entreprise,Martelnec,Centre,France,Nord,FOU-BI-41749656,Fournitures de bureau,Bibliothèques,Détacher que,21.56,7,0.4,5.44
375,FR-20240517-1971,2024-05-17,2024-05-21,Silver,Dl-17865,Élisabeth Lemonnier,Entreprise,Martinez-la-Forêt,Franche-Comté,France,Centre,MOB-ME-77796873,Mobilier,Meubles,Cas chasser,990.25,10,0.0,-260.04
376,FR-20250317-4829,2025-03-17,2025-03-19,Premium,zI-16229,Emmanuelle Traore,Grand public,Briand-sur-Baudry,Auvergne,France,Centre,MOB-ST-17862688,Mobilier,Stockage,Problème particulier,137.8,9,0.0,35.35
377,FR-20250704-3572,2025-07-04,2025-07-06,Normal,Lq-15602,Nath Leduc-Morel,Petite et moyenne entreprise,Gauthier,Mayotte,France,Nord,MOB-PA-55355637,Mobilier,Papier,Prière mille,64.5,4,0.1,-6.07
378,FR-20250510-9480,2025-05-10,2025-05-13,Normal,dS-19548,Lorraine Bourdon,Petite et moyenne entreprise,Loiseau,Saint-Martin,France,Centre,FOU-AR-85622309,Fournitures de bureau,Art,Employer auprès,333.98,5,0.4,-34.49
379,FR-20240602-4910,2024-06-02,2024-06-04,Normal,Cp-10572,Gilbert Salmon-Da Silva,Entreprise,Sainte Marine-la-Forêt,Corse,France,Nord,MOB-ME-93389369,Mobilier,Meubles,Différent côte,335.76,6,0.4,71.5
380,FR-20250627-1291,2025-06-27,2025-07-01,Normal,Xk-12589,Bernard Le Chauvin,Petite et moyenne entreprise,Didier,Alsace,France,Centre,MOB-BI-13197859,Mobilier,Bibliothèques,Chien aujourd'hui,322.68,8,0.0,113.37
381,FR-20250203-2149,2025-02-03,2025-02-08,Normal,PE-15610,Marianne Faivre,Entreprise,Boulanger,Réunion,France,Centre,FOU-BI-86946232,Fournitures de bureau,Bibliothèques,Ce rapport,42.22,7,0.4,12.54
382,FR-20231211-9363,2023-12-11,2023-12-14,Silver,uS-19478,Daniel-Emmanuel Toussaint,Entreprise,Mendèsdan,Lorraine,France,Nord,MOB-ME-81385389,Mobilier,Meubles,Acte appel,748.54,2,0.4,-153.55
383,FR-20251006-6826,2025-10-06,2025-10-10,Silver,sb-11879,François Humbert,Entreprise,Letellier,Mayotte,France,Nord,FOU-BI-42838748,Fournitures de bureau,Bibliothèques,Dessiner plaine,734.81,2,0.4,-30.11
384,FR-20251122-6480,2025-11-22,2025-11-24,Premium,eI-17514,Bernard Pichon,Entreprise,Vallée,Basse-Normandie,France,Centre,MOB-BI-81924098,Mobilier,Bibliothèques,D'autres me,677.11,3,0.1,295.21
385,FR-20240802-4312,2024-08-02,2024-08-04,Premium,hi-12407,Chantal Descamps,Entreprise,Coulon,Mayotte,France,Nord,MOB-ME-70116054,Mobilier,Meubles,Main bas,651.69,1,0.4,172.1
386,FR-20240331-2301,2024-03-31,2024-04-07,Normal,st-15703,Mathilde Poirier,Entreprise,Vincent,Alsace,France,Centre,MOB-PA-93734716,Mobilier,Papier,Leur mourir,408.8,4,0.0,63.29
387,FR-20250114-1885,2025-01-14,2025-01-21,Premium,lB-17006,Michelle Leduc,Grand public,Legrosnec,Saint-Pierre-et-Miquelon,France,Centre,MOB-BI-75532275,Mobilier,Bibliothèques,Comment vue,238.34,3,0.1,75.2
388,FR-20250308-1200,2025-03-08,2025-03-12,Silver,pJ-12715,Arthur Maréchal,Entreprise,Marin-sur-Durand,Lorraine,France,Nord,FOU-AR-74770796,Fournitures de bureau,Art,Prier inquiétude,119.03,8,0.4,-7.63
389,FR-20240309-7865,2024-03-09,2024-03-16,Normal,FV-19493,Suzanne Jacquot,Entreprise,Merle,Nouvelle-Calédonie,France,Centre,FOU-PA-48136213,Fournitures de bureau,Papier,Apporter été,161.6,1,0.0,-77.93
390,FR-20251021-5035,2025-10-21,2025-10-28,Premium,VQ-13435,Lucas Germain,Petite et moyenne entreprise,Saint Gérard,Alsace,France,Centre,MOB-AR-82644134,Mobilier,Art,Éloigner intérêt,99.33,7,0.1,35.49
391,FR-20250622-2508,2025-06-22,2025-06-26,Premium,Pm-15403,Clémence Barbier,Grand public,Duval,Saint-Martin,France,Nord,FOU-AR-29588100,Fournitures de bureau,Art,Je ventre,774.18,7,0.1,305.49
392,FR-20240910-3634,2024-09-10,2024-09-12,Normal,ZY-14731,Guillaume Regnier,Entreprise,Besson,Bretagne,France,Centre,MOB-AR-17983670,Mobilier,Art,Penser être,678.45,3,0.0,-127.51
393,FR-20250419-4770,2025-04-19,2025-04-21,Premium,KI-18804,Maggie-Pénélope Didier,Entreprise,Adam,Bourgogne,France,Nord,MOB-ST-60958815,Mobilier,Stockage,Épaule notre,563.51,7,0.0,-194.41
394,FR-20240514-6357,2024-05-14,2024-05-17,Premium,Ek-17949,Timothée Caron,Grand public,Valentin,Réunion,France,Nord,MOB-ME-94973176,Mobilier,Meubles,Marquer mur,275.2,5,0.4,66.24
395,FR-20250605-6455,2025-06-05,2025-06-10,Premium,sI-19902,Matthieu Prévost,Grand public,Saint Élisabeth,Centre,France,Nord,FOU-PA-93182342,Fournitures de bureau,Papier,Payer parcourir,44.32,4,0.1,-12.63
396,FR-20240119-4226,2024-01-19,2024-01-26,Silver,UA-18861,André Besson-Gonzalez,Petite et moyenne entreprise,Faure-sur-Jacques,Languedoc-Roussillon,France,Centre,FOU-ST-33867702,Fournitures de bureau,Stockage,Résoudre léger,238.02,5,0.0,114.2
397,FR-20250815-3716,2025-08-15,2025-08-18,Normal,Id-12629,Richard Lecomte,Petite et moyenne entreprise,Sainte Constance-les-Bains,Polynésie française,France,Nord,MOB-AR-62832455,Mobilier,Art,Hiver article,81.83,1,0.4,8.39
398,FR-20250529-9390,2025-05-29,2025-05-31,Silver,YY-14012,Édouard-Théophile Mercier,Petite et moyenne entreprise,Cohen,Saint-Barthélémy,France,Nord,MOB-ME-67873673,Mobilier,Meubles,Bras quart,397.28,1,0.0,112.84
399,FR-20240214-9090,2024-02-14,2024-02-21,Normal,gi-13696,Olivier Meyer,Grand public,Laurent-sur-Legrand,Bretagne,France,Nord,MOB-BI-42606271,Mobilier,Bibliothèques,Siège noir,472.44,5,0.4,88.14
400,FR-20231207-3321,2023-12-07,2023-12-09,Normal,OV-19135,Suzanne Hoareau-Lopes,Grand public,Gay,Guyane,France,Centre,FOU-ME-88795365,Fournitures de bureau,Meubles,Beaucoup boire,853.27,7,0.4,-193.01
401,FR-20241129-6866,2024-11-29,2024-12-06,Silver,jy-14680,Valérie Bernard,Grand public,Sainte Sylvie-la-Forêt,Franche-Comté,France,Centre,MOB-PA-83313229,Mobilier,Papier,Promener point,111.25,1,0.4,-28.8
402,FR-20250325-7363,2025-03-25,2025-03-28,Silver,mx-18715,Marthe du Poulain,Entreprise,Boyerboeuf,Province-Alpes-Côte d'Azur,France,Nord,FOU-AR-79544036,Fournitures de bureau,Art,Vivant cercle,132.08,3,0.4,19.69
403,FR-20250125-2365,2025-01-25,2025-01-29,Normal,Ev-12936,Gilles Monnier,Entreprise,Bourgeois,Guyane,France,Nord,FOU-AR-67119103,Fournitures de bureau,Art,Au million,658.55,4,0.1,-180.44
404,FR-20231130-4320,2023-11-30,2023-12-05,Silver,yk-16365,Aurélie Gautier,Petite et moyenne entreprise,Boulanger,Franche-Comté,France,Nord,MOB-BI-52794481,Mobilier,Bibliothèques,Croix sentier,849.27,6,0.1,-91.35
405,FR-20241011-3396,2024-10-11,2024-10-18,Premium,nj-11325,Noël Muller,Entreprise,Adam,Île-de-France,France,Nord,FOU-ME-53272938,Fournitures de bureau,Meubles,Paysan temps,132.11,3,0.4,1.85
406,FR-20250222-6283,2025-02-22,2025-02-25,Silver,zi-17137,Victoire Legros,Petite et moyenne entreprise,Saint Alexandre,Wallis-et-Futuna,France,Nord,FOU-ME-81380709,Fournitures de bureau,Meubles,Détacher partout,228.46,2,0.1,35.13
407,FR-20250711-8930,2025-07-11,2025-07-16,Premium,eO-13340,Émile Pineau,Grand public,Raymond-la-Forêt,Guadeloupe,France,Nord,FOU-BI-67093626,Fournitures de bureau,Bibliothèques,Paupière plaindre,458.95,8,0.0,-127.25
408,FR-20240825-7043,2024-08-25,2024-08-27,Premium,aO-11225,Marc Mercier-Lesage,Entreprise,Sainte Philippe,Nouvelle-Calédonie,France,Centre,FOU-PA-19865279,Fournitures de bureau,Papier,Sien autrefois,54.2,4,0.1,12.71
409,FR-20240203-5519,2024-02-03,2024-02-09,Normal,tI-14490,Noël Jourdan,Petite et moyenne entreprise,Maurice-sur-Adam,Champagne-Ardenne,France,Centre,MOB-AR-40626326,Mobilier,Art,Prévenir fenêtre,654.0,3,0.4,2.76
410,FR-20250404-9873,2025-04-04,2025-04-11,Premium,iP-17238,Denis-Jules Blanc,Petite et moyenne entreprise,Lamy,Poitou-Charentes,France,Centre,MOB-AR-84793569,Mobilier,Art,Violence appeler,817.91,5,0.1,202.02
411,FR-20250810-2821,2025-08-10,2025-08-17,Premium,uz-19032,Marcel-Luc Letellier,Grand public,Guichard,Corse,France,Nord,FOU-AR-87706649,Fournitures de bureau,Art,Peuple on,854.37,3,0.1,43.48
412,FR-20250826-8476,2025-08-26,2025-08-31,Silver,NX-17965,Julien-Paul Rémy,Petite et moyenne entreprise,DenisBourg,Midi-Pyrénées,France,Nord,MOB-PA-81230979,Mobilier,Papier,Vieil avancer,124.74,9,0.4,18.1
413,FR-20240408-4825,2024-04-08,2024-04-12,Normal,an-15169,Franck Legrand,Grand public,Navarro,Saint-Barthélémy,France,Nord,FOU-ME-42112736,Fournitures de bureau,Meubles,Chaque autour,876.74,7,0.1,-70.44
414,FR-20250502-6426,2025-05-02,2025-05-07,Normal,wk-18635,Diane de Thomas,Petite et moyenne entreprise,Gilles,Nouvelle-Calédonie,France,Centre,MOB-AR-93484726,Mobilier,Art,Cause envoyer,104.12,9,0.4,0.03
415,FR-20250612-9246,2025-06-12,2025-06-14,Premium,Us-10338,Luc Didier,Entreprise,Lamy,Basse-Normandie,France,Centre,MOB-AR-29079204,Mobilier,Art,Parce que en,766.26,3,0.4,42.05
416,FR-20250526-4928,2025-05-26,2025-06-01,Normal,Av-16373,Lorraine Le Ledoux,Petite et moyenne entreprise,Brunel-sur-Mer,Bretagne,France,Nord,MOB-ME-94428870,Mobilier,Meubles,Glace inviter,209.74,6,0.0,-47.26
417,FR-20250510-8257,2025-05-10,2025-05-13,Silver,tW-13137,Anouk Laine,Petite et moyenne entreprise,Albert,Centre,France,Nord,FOU-PA-14319424,Fournitures de bureau,Papier,Chose chose,413.84,5,0.4,-94.77
418,FR-20240210-1656,2024-02-10,2024-02-16,Premium,qX-14794,Nathalie Dumont,Grand public,Hernandez,Saint-Pierre-et-Miquelon,France,Nord,MOB-ST-99884372,Mobilier,Stockage,Sang ville,601.84,8,0.0,-72.32
419,FR-20240207-7930,2024-02-07,2024-02-09,Silver,xN-15753,Sophie Bouvier de la Lopes,Grand public,Poulain,Province-Alpes-Côte d'Azur,France,Centre,MOB-ST-50512345,Mobilier,Stockage,Noir chance,675.93,5,0.4,93.98
420,FR-20240720-6521,2024-07-20,2024-07-24,Silver,ew-18056,Luc Guillon de Vasseur,Petite et moyenne entreprise,Saint Benjamin,Franche-Comté,France,Nord,MOB-PA-49613404,Mobilier,Papier,Premier sommeil,315.33,1,0.4,-2.87
421,FR-20250510-6155,2025-05-10,2025-05-16,Premium,EO-15514,Chantal du Normand,Grand public,Chauvinnec,Nord-Pas-de-Calais,France,Centre,MOB-ME-19980259,Mobilier,Meubles,Avec juste,346.72,1,0.4,-68.65
422,FR-20251107-8408,2025-11-07,2025-11-14,Normal,hb-10511,Anouk Perrier,Grand public,Fouchernec,Lorraine,France,Centre,FOU-AR-41644008,Fournitures de bureau,Art,Réponse éloigner,740.39,1,0.0,136.55
423,FR-20250203-5585,2025-02-03,2025-02-06,Normal,py-11017,Margot Renard-Salmon,Petite et moyenne entreprise,Lecoqboeuf,Poitou-Charentes,France,Nord,MOB-PA-17336885,Mobilier,Papier,Jeter soir,481.08,2,0.0,-134.8
424,FR-20250412-5921,2025-04-12,2025-04-16,Normal,ne-18142,Nicolas Delattre du Philippe,Petite et moyenne entreprise,Saint MatthieuBourg,Franche-Comté,France,Centre,FOU-ME-91490893,Fournitures de bureau,Meubles,Maintenir soirée,968.46,8,0.4,278.48
425,FR-20250815-7671,2025-08-15,2025-08-20,Premium,KB-15330,Alfred de Legros,Entreprise,Saint Constancenec,Nord-Pas-de-Calais,France,Nord,MOB-ST-82837714,Mobilier,Stockage,Respirer projet,398.7,7,0.1,157.49
426,FR-20250207-9822,2025-02-07,2025-02-11,Normal,Cs-14312,Clémence Martinez,Petite et moyenne entreprise,Carlier,Wallis-et-Futuna,France,Centre,FOU-PA-67822222,Fournitures de bureau,Papier,Demande pouvoir,985.49,9,0.0,288.59
427,FR-20240308-8533,2024-03-08,2024-03-12,Normal,RE-14008,Margaux Marie,Entreprise,Normand,Bretagne,France,Nord,MOB-AR-87943387,Mobilier,Art,Intention dehors,581.31,2,0.4,164.84
428,FR-20250907-7191,2025-09-07,2025-09-12,Silver,ye-18256,Jeannine Perrot de Bourgeois,Grand public,Roux,Martinique,France,Nord,MOB-ME-29109902,Mobilier,Meubles,Espoir dangereux,463.73,2,0.4,-66.21
429,FR-20241019-4089,2024-10-19,2024-10-22,Normal,Qb-15808,Charles Paris,Grand public,Delmas,Champagne-Ardenne,France,Nord,MOB-AR-25400267,Mobilier,Art,Clair flamme,39.47,4,0.0,-1.9
430,FR-20250811-7898,2025-08-11,2025-08-18,Silver,Vx-18508,Marc Da Silva Le Lenoir,Petite et moyenne entreprise,Launay-sur-Roche,Aquitaine,France,Centre,FOU-BI-30299970,Fournitures de bureau,Bibliothèques,Tout bien,968.74,1,0.0,-46.52
431,FR-20231206-4322,2023-12-06,2023-12-10,Silver,Jv-11894,Clémence Didier Le Olivier,Entreprise,Labbé-sur-Gauthier,Guadeloupe,France,Centre,MOB-BI-87297120,Mobilier,Bibliothèques,Désir l'une,750.36,9,0.1,314.63
432,FR-20250818-6985,2025-08-18,2025-08-20,Silver,xF-13377,Thomas Carre-Boucher,Petite et moyenne entreprise,Sainte Gabriellenec,Wallis-et-Futuna,France,Nord,FOU-AR-51342233,Fournitures de bureau,Art,Pleurer regarder,642.05,10,0.4,-64.91
433,FR-20231206-3275,2023-12-06,2023-12-13,Premium,Ng-17246,Noël Monnier Le Camus,Grand public,Sainte Simone,Guadeloupe,France,Nord,FOU-ST-65714581,Fournitures de bureau,Stockage,Qualité mentir,427.74,4,0.0,-10.57
434,FR-20231204-9738,2023-12-04,2023-12-10,Premium,Oc-12117,Lorraine Blanc,Petite et moyenne entreprise,HardyVille,Languedoc-Roussillon,France,Centre,MOB-BI-50845444,Mobilier,Bibliothèques,Hier abri,523.76,7,0.0,-1.78
435,FR-20240429-9604,2024-04-29,2024-05-06,Premium,Ze-17037,Emmanuelle Collet,Petite et moyenne entreprise,Raynaud-sur-Loiseau,Bretagne,France,Nord,MOB-BI-71391171,Mobilier,Bibliothèques,Moment geste,348.99,10,0.1,4.12
436,FR-20251025-3123,2025-10-25,2025-10-28,Normal,Xy-11798,Dorothée du Rolland,Grand public,Sainte Martine-la-Forêt,Guadeloupe,France,Centre,MOB-AR-61141196,Mobilier,Art,Recommencer temps,650.07,1,0.0,88.23
437,FR-20240509-9159,2024-05-09,2024-05-16,Silver,HQ-17216,Vincent Gauthier,Entreprise,Hoaraunec,Limousin,France,Centre,MOB-BI-54207080,Mobilier,Bibliothèques,Travail carte,792.5,4,0.4,-181.29
438,FR-20240913-7082,2024-09-13,2024-09-18,Normal,Tk-15055,Camille Paul,Entreprise,Aubryboeuf,Poitou-Charentes,France,Centre,FOU-AR-26303505,Fournitures de bureau,Art,Imaginer hiver,524.15,4,0.0,166.41
439,FR-20240818-4760,2024-08-18,2024-08-22,Premium,Ut-11149,Nathalie Bernard,Petite et moyenne entreprise,DenisVille,Basse-Normandie,France,Centre,MOB-ME-98245170,Mobilier,Meubles,Muet dépasser,575.6,9,0.0,192.17
